City_Tier,City,Microbairro,Latitude,Longitude,City_Income_Proxy,Mapped_Pharmacies,Big_Chains_Mapped,Opportunity_Score
A,Pitangueiras,Jardim Gumercindo Hentz Soares 2,-21.0004929,-48.2187045,2200,0,0,55.7
A,Pitangueiras,Jardim Santa Tereza,-21.0001273,-48.2119024,2200,0,0,55.7
A,Pitangueiras,Jardim Leone,-21.0020103,-48.2115269,2200,0,0,55.7
A,Pitangueiras,Jardim Bothânico,-21.0004478,-48.2151103,2200,0,0,55.7
A,Pitangueiras,Jardim Bonsucesso 2,-21.0115253,-48.2358921,2200,0,0,55.7
A,Mairinque,Jardim Europa,-23.5963175,-47.2268417,2500,0,0,55.6
A,Mairinque,Jardim Arco-Íris,-23.546094,-47.2184818,2500,0,0,55.6
A,Mairinque,Jardim dos Ipês,-23.5616254,-47.1977108,2500,0,0,55.6
A,Mairinque,Jardim Cruzeiro Gleba B,-23.542119,-47.1929903,2500,0,0,55.6
A,Mairinque,Jardim Cruzeiro - Gleba B,-23.5387649,-47.1908878,2500,0,0,55.6
A,Mairinque,Jardim Cruzeiro CECAP - Gleba B,-23.5385733,-47.1926527,2500,0,0,55.6
A,Mairinque,Jardim do Cruzeiro,-23.5477793,-47.1920138,2500,0,0,55.6
A,Mairinque,Centro,-23.5504866,-47.1831645,2500,0,0,55.6
A,Mairinque,Chácaras Jardim Brasília,-23.5305972,-47.1623882,2500,0,0,55.6
A,Mairinque,Jardim Waldez,-23.5586987,-47.1970584,2500,0,0,55.6
A,Mairinque,Parque Morumbi,-23.5917545,-47.2291934,2500,0,0,55.6
A,Mairinque,Jardim Vitoria,-23.5533643,-47.2086456,2500,0,0,55.6
A,Mairinque,Jardim Nova Esperança,-23.5327042,-47.1982772,2500,0,0,55.6
A,Mairinque,Jardim Oriental,-23.5646317,-47.2376735,2500,0,0,55.6
A,Mairinque,Jardim Flora,-23.5360083,-47.201144,2500,0,0,55.6
A,Mairinque,Jardim D'Oeste,-23.5321894,-47.1668601,2500,0,0,55.6
A,Mairinque,Jardim Três Lagoinhas,-23.5655286,-47.2026718,2500,0,0,55.6
A,Cajuru,Jardim Monte Líbano,-21.2658659,-47.3040504,1600,0,0,54.3
A,Cajuru,Jardim Três Marias I e II,-21.2801559,-47.2953438,1600,0,0,54.3
A,Cajuru,Cidade Jardim,-21.2628959,-47.2967237,1600,0,0,54.3
A,Cajuru,Residencial Jardim das Oliveiras,-21.2830061,-47.2945453,1600,0,0,54.3
A,Cajuru,Centro,-21.2756281,-47.3040097,1600,0,0,54.3
A,Cajuru,Jardim Nova Cajuru,-21.2666156,-47.3083602,1600,0,0,54.3
A,Panorama,Derocy Alves Valença,-21.3726942,-51.8552214,2400,0,0,53.9
A,Panorama,Estádio,-21.3600045,-51.8637274,2400,0,0,53.9
A,Panorama,Paranoá II,-21.3616876,-51.8694618,2400,0,0,53.9
A,Panorama,Residencial São Jorge,-21.3761614,-51.8876712,2400,0,0,53.9
A,Panorama,Ginásio,-21.3697243,-51.8613975,2400,0,0,53.9
A,Panorama,Residencial das Palmeiras,-21.3691879,-51.8791271,2400,0,0,53.9
A,Panorama,Residencial Gama,-21.3407333,-51.8486452,2400,0,0,53.9
A,Panorama,Quinta das Iaras,-21.3467954,-51.8526137,2400,0,0,53.9
A,Panorama,Marrecas,-21.3545932,-51.8521757,2400,0,0,53.9
A,Panorama,Nosso Teto,-21.3627353,-51.8497854,2400,0,0,53.9
A,Panorama,Areia Branca,-21.3594832,-51.8450798,2400,0,0,53.9
A,Panorama,Aldeia do Lago,-21.4587813,-51.9157749,2400,0,0,53.9
A,Panorama,Paranoá I,-21.36476,-51.8674942,2400,0,0,53.9
A,Panorama,Bela Vista I,-21.3677943,-51.8561752,2400,0,0,53.9
A,Panorama,Pedro Milanez,-21.3700679,-51.8704877,2400,0,0,53.9
A,Panorama,Hospital,-21.3630597,-51.858158,2400,0,0,53.9
A,Panorama,Casa Branca,-21.3646851,-51.8419799,2400,0,0,53.9
A,Panorama,Ponte Nova,-21.3536157,-51.8476253,2400,0,0,53.9
A,Panorama,Residencial Bela Vista,-21.4104558,-51.8966264,2400,0,0,53.9
A,Panorama,Vista do Lago,-21.375777,-51.8658325,2400,0,0,53.9
A,Panorama,Vista do Lago III,-21.3771271,-51.8687279,2400,0,0,53.9
A,Panorama,Potiguára,-21.3686199,-51.8676585,2400,0,0,53.9
A,Panorama,Bela Vista II,-21.3660139,-51.8583494,2400,1,0,48.9
A,Pitangueiras,Vila Caroni,-21.0045544,-48.2131416,2200,0,0,48.5
A,Pitangueiras,Conjunto Habitacional Padre Plácido Horth,-21.012612,-48.2287198,2200,0,0,48.5
A,Pitangueiras,Residencial Morada do Sol,-21.0194223,-48.2220036,2200,0,0,48.5
A,Pitangueiras,Green Park,-21.010699,-48.2046014,2200,0,0,48.5
A,Pitangueiras,Cohab 1,-21.0042539,-48.2100463,2200,0,0,48.5
A,Pitangueiras,Condomínio Quinta dos Ventos,-20.9997967,-48.2298142,2200,0,0,48.5
A,Pitangueiras,Cohab Pedro de Felício,-21.0070583,-48.2034373,2200,0,0,48.5
A,Pitangueiras,Distrito Industrial,-21.002461,-48.2045102,2200,0,0,48.5
A,Mairinque,Loteamento Sebandilha (embargado),-23.6052056,-47.2420101,2500,0,0,48.3
A,Mairinque,Colinas Verdes I,-23.5014144,-47.2516457,2500,0,0,48.3
A,Mairinque,Recanto dos Eucaliptos,-23.5253719,-47.1660274,2500,0,0,48.3
A,Mairinque,Nova Granada,-23.5276363,-47.1742672,2500,0,0,48.3
A,Mairinque,Sítio Dois Tanques,-23.5959871,-47.1950446,2500,0,0,48.3
A,Mairinque,Trigal,-23.5537473,-47.194778,2500,0,0,48.3
A,Mairinque,Moreiras,-23.4776021,-47.1953644,2500,0,0,48.3
A,Mairinque,Pitangueiras,-23.4795604,-47.2326256,2500,0,0,48.3
A,Mairinque,Lagoinha,-23.5685486,-47.2127311,2500,0,0,48.3
A,Mairinque,Condomínio Altos do Catarina,-23.433424,-47.2700306,2500,0,0,48.3
A,Mairinque,Madre Pérola,-23.6040647,-47.2266206,2500,0,0,48.3
A,Mairinque,Condomínio Terra da Mata (embargado),-23.4739138,-47.2875379,2500,0,0,48.3
A,Mairinque,Sebandilha,-23.6038209,-47.2408321,2500,0,0,48.3
A,Mairinque,Recanto do Paraíso,-23.4497718,-47.2656771,2500,0,0,48.3
A,Mairinque,Mansões de Mairinque III,-23.6045456,-47.245626,2500,0,0,48.3
A,Mairinque,Chácaras Pouso Alegre,-23.5997379,-47.2158918,2500,0,0,48.3
A,Mairinque,Aeródromo,-23.5820026,-47.2267494,2500,0,0,48.3
A,Mairinque,Hypocampos,-23.5723268,-47.2095403,2500,0,0,48.3
A,Mairinque,Loteamento do Coreano (embargado),-23.4212159,-47.2255467,2500,0,0,48.3
A,Mairinque,Loteamento Nova Cristal (embargado),-23.4600233,-47.2876342,2500,0,0,48.3
A,Mairinque,Condomínio Solar dos Cristais (embargado),-23.4606082,-47.2804805,2500,0,0,48.3
A,Mairinque,Recanto do Descanso,-23.4400944,-47.2815909,2500,0,0,48.3
A,Mairinque,Nossa Senhora Aparecida,-23.5819219,-47.2386777,2500,0,0,48.3
A,Mairinque,Residencial Vale das Águas (embargado),-23.4998726,-47.2599219,2500,0,0,48.3
A,Mairinque,Associação Agroclube Haras Pôr do Sol (embargado),-23.4702923,-47.2042403,2500,0,0,48.3
A,Mairinque,Sítio Bethel (embargado),-23.41905,-47.2248837,2500,0,0,48.3
A,Mairinque,Condomínio São Luiz (embargado),-23.4522836,-47.3093808,2500,0,0,48.3
A,Mairinque,Balneário São Roque,-23.607014,-47.2634056,2500,0,0,48.3
A,Mairinque,Lagoinha Gleba IV,-23.5798935,-47.2180698,2500,0,0,48.3
A,Mairinque,Monjolinho,-23.5301546,-47.1766704,2500,0,0,48.3
A,Mairinque,Haydeé,-23.527172,-47.1717008,2500,0,0,48.3
A,Mairinque,Waldes,-23.5575028,-47.1952217,2500,0,0,48.3
A,Mairinque,Sítio Kawazoe,-23.5642698,-47.2285755,2500,0,0,48.3
A,Mairinque,Sítio Três lagos,-23.4334515,-47.2882096,2500,0,0,48.3
A,Mairinque,Chácara Flora,-23.5337902,-47.2028434,2500,0,0,48.3
A,Mairinque,Estação,-23.5449541,-47.1828921,2500,0,0,48.3
A,Mairinque,Sítio São João,-23.4449192,-47.2857376,2500,0,0,48.3
A,Mairinque,Solar do Brás,-23.434304,-47.2329689,2500,0,0,48.3
A,Mairinque,Barão da Castelo,-23.4350915,-47.2191674,2500,0,0,48.3
A,Mairinque,Recanto dos Pássaros,-23.4338315,-47.2770859,2500,0,0,48.3
A,Mairinque,Residencial Parque Cristiane,-23.529588,-47.1876535,2500,0,0,48.3
A,Mairinque,São Roque Country Club Gleba B,-23.529949,-47.1675521,2500,0,0,48.3
A,Mairinque,Vista Verde,-23.437643,-47.2876259,2500,0,0,48.3
A,Mairinque,Vale do Sol,-23.4572343,-47.2314583,2500,0,0,48.3
A,Mairinque,Parque das Rosas,-23.5237982,-47.1844134,2500,0,0,48.3
A,Mairinque,Chácaras Lane,-23.5298185,-47.1709801,2500,0,0,48.3
A,Mairinque,Portal dos Pássaros,-23.5501435,-47.2038659,2500,0,0,48.3
A,Mairinque,Capuava,-23.4478733,-47.287966,2500,0,0,48.3
A,Mairinque,Sananduva,-23.4759049,-47.2938436,2500,0,0,48.3
A,Mairinque,Cristal,-23.4618319,-47.2858828,2500,0,0,48.3
A,Mairinque,Bairro Sinindu,-23.4714343,-47.2880749,2500,0,0,48.3
A,Mairinque,Chácaras Três Lagoinhas,-23.5664553,-47.1969438,2500,0,0,48.3
A,Mairinque,Cafezal I,-23.4549647,-47.305925,2500,0,0,48.3
A,Mairinque,Cafezal II,-23.4576753,-47.3047577,2500,0,0,48.3
A,Mairinque,Porta do Sol II,-23.4321364,-47.2037972,2500,0,0,48.3
A,Mairinque,Clube de Campo São Marcos,-23.452384,-47.2601258,2500,0,0,48.3
A,Mairinque,Chácaras Santa Marta,-23.52995,-47.2051437,2500,0,0,48.3
A,Mairinque,Palmares,-23.4348061,-47.2251412,2500,0,0,48.3
A,Mairinque,Paineiras,-23.4414918,-47.2208604,2500,0,0,48.3
A,Mairinque,Príncipe de Gales,-23.4460512,-47.2331406,2500,0,0,48.3
A,Mairinque,Cambarás,-23.4817017,-47.1976753,2500,0,0,48.3
A,Mairinque,Vila Capuá,-23.4890089,-47.1983963,2500,0,0,48.3
A,Mairinque,Sítio Maravilha,-23.4381214,-47.2275895,2500,0,0,48.3
A,Mairinque,Castelo dos Bandeirantes,-23.4358072,-47.2042574,2500,0,0,48.3
A,Mairinque,Sítio Alvorada,-23.4403835,-47.230394,2500,0,0,48.3
A,Mairinque,Chácara das Flores,-23.430824,-47.2366079,2500,0,0,48.3
A,Mairinque,Mansões de Mairinque (Sete Casas),-23.6104666,-47.234354,2500,0,0,48.3
A,Mairinque,Bosque das Alamedas,-23.6125984,-47.2263943,2500,0,0,48.3
A,Mairinque,Nova Mairinque,-23.5340095,-47.1921318,2500,0,0,48.3
A,Mairinque,Chácaras Manão,-23.5530201,-47.1917837,2500,0,0,48.3
A,Mairinque,Porta do Sol I,-23.4496793,-47.1853651,2500,0,0,48.3
A,Mairinque,Santa Rosa de Lima,-23.4825519,-47.2070824,2500,0,0,48.3
A,Mairinque,Residencial Bela Morada (embargado),-23.4678507,-47.2889777,2500,0,0,48.3
A,Mairinque,Setúbal,-23.5875846,-47.2059494,2500,0,0,48.3
A,Mairinque,Sítio São Camilo,-23.5435446,-47.1666261,2500,0,0,48.3
A,Mairinque,Lagos de San José,-23.4423364,-47.2407967,2500,0,0,48.3
A,Mairinque,Loteamento Antônio Alves (embargado),-23.4642241,-47.2926137,2500,0,0,48.3
A,Mairinque,Paineiras III,-23.479683,-47.2028645,2500,0,0,48.3
A,Mairinque,Setubal,-23.5766312,-47.2234309,2500,0,0,48.3
A,Mairinque,Terras de São José,-23.5639972,-47.1955757,2500,0,0,48.3
A,Mairinque,Santa Amélia,-23.5544028,-47.2170227,2500,0,0,48.3
A,Mairinque,Vila Sorocabana,-23.5407444,-47.1824189,2500,0,0,48.3
A,Mairinque,área Industrial,-23.5626088,-47.1812613,2500,0,0,48.3
A,Mairinque,Clube Recreio Alpes de Mairinque,-23.6029051,-47.1975546,2500,0,0,48.3
A,Mairinque,Veraneio São Roque,-23.6137609,-47.2446258,2500,0,0,48.3
A,Mairinque,Alpes de São Roque,-23.611547,-47.2094642,2500,0,0,48.3
A,Mairinque,Vale dos Pêssegos,-23.59152,-47.1906785,2500,0,0,48.3
A,Mairinque,Residencial Parque Mairinque,-23.5372257,-47.1966355,2500,0,0,48.3
A,Mairinque,Área Industrial,-23.5360466,-47.1656229,2500,0,0,48.3
A,Mairinque,Marmeleiro,-23.5368739,-47.1598111,2500,0,0,48.3
A,Mairinque,Chácaras Canguerinha,-23.5585423,-47.2017791,2500,0,0,48.3
A,Mairinque,Sítio Novo Horizonte,-23.5613894,-47.2353046,2500,0,0,48.3
A,Mairinque,São Roque Country Club Gleba A,-23.5319173,-47.1727372,2500,0,0,48.3
A,Mairinque,Vale da Esperança,-23.4703327,-47.2107849,2500,0,0,48.3
A,Mairinque,Residencial Castanheiras,-23.5516048,-47.1950559,2500,0,0,48.3
A,Mairinque,Sítio Nagai,-23.5751573,-47.1808622,2500,0,0,48.3
A,Mairinque,Benzenex,-23.4253209,-47.2425516,2500,0,0,48.3
A,Mairinque,Loteamento Reneville,-23.5605245,-47.1912155,2500,0,0,48.3
A,Mairinque,Vila Barreto,-23.5271716,-47.1675584,2500,0,0,48.3
A,Mairinque,Cova da Lua,-23.5210044,-47.1924386,2500,0,0,48.3
A,Mairinque,Ville de France,-23.4413563,-47.2657981,2500,0,0,48.3
A,Mairinque,Chácaras Santa Catarina,-23.4301718,-47.2547689,2500,0,0,48.3
A,Mairinque,Clube Recreio Altos do Saboó (embargado),-23.4753619,-47.1899597,2500,0,0,48.3
A,Mairinque,Clube Recreio Recanto Paraíso (embargado),-23.4623217,-47.2653067,2500,0,0,48.3
A,Mairinque,Residencial Altos do Cristal (embargado),-23.4669768,-47.2641169,2500,0,0,48.3
A,Mairinque,Clube Recreio Morada do Sol (embargado),-23.472203,-47.2422081,2500,0,0,48.3
A,Mairinque,Residencial Cristal Azul,-23.4756173,-47.2437745,2500,0,0,48.3
A,Mairinque,Residencial Recanto dos Sonhos (embargado),-23.4911353,-47.2283566,2500,0,0,48.3
A,Piraju,Residencial Parque Ecológico Monte Alegre do Paranapanema,-23.205664,-49.3449307,1800,0,0,48.0
A,Piraju,Residencial Portal Ecológico do Salto do Paranapanema,-23.1658472,-49.3727048,1800,0,0,48.0
A,Piraju,Enseada,-23.1280073,-49.4451587,1800,0,0,48.0
A,Piraju,Cágado,-23.1805423,-49.5171181,1800,0,0,48.0
A,Cajuru,Bairro Baldini,-21.2763566,-47.3231394,1600,0,0,47.2
A,Cajuru,CDHU João Fonseca,-21.2847438,-47.3121522,1600,0,0,47.2
A,Cajuru,COHAB Tereza S. Tincani,-21.2792496,-47.3133977,1600,0,0,47.2
A,Cajuru,Valle do Sol,-21.2813924,-47.3110747,1600,0,0,47.2
A,Cajuru,Residencial São Luiz,-21.2828168,-47.306122,1600,0,0,47.2
A,Cajuru,Residencial Estoril,-21.2796678,-47.305479,1600,0,0,47.2
A,Cajuru,Conj. Habitacional Antonio Honorato,-21.2814298,-47.3134063,1600,0,0,47.2
A,Cajuru,Serafim Mesquita,-21.2794439,-47.3114667,1600,0,0,47.2
A,Cajuru,Vila Real,-21.272998,-47.2916537,1600,0,0,47.2
A,Cajuru,CECAP Ornélia Menta,-21.270465,-47.3095307,1600,0,0,47.2
A,Cajuru,Brasilinha,-21.2609394,-47.2943773,1600,0,0,47.2
A,Cajuru,Jd. Maria Tereza,-21.2651993,-47.3003584,1600,0,0,47.2
A,Cajuru,Dom Bosco,-21.2733923,-47.2942746,1600,0,0,47.2
A,Cajuru,Vila Maria das Graças,-21.2780117,-47.3160585,1600,0,0,47.2
A,Cajuru,Vila Honorato,-21.2759405,-47.3136566,1600,0,0,47.2
A,Cajuru,Boqueirão I e II,-21.278951,-47.319987,1600,0,0,47.2
A,Cajuru,Residencial Boca da Mata,-21.2727095,-47.2860421,1600,0,0,47.2
A,Cajuru,Bairro São Sebastião,-21.2875821,-47.2935978,1600,0,0,47.2
A,Cajuru,Cruzeiro,-21.2810142,-47.3005725,1600,0,0,47.2
A,Cajuru,Vila Zacharias,-21.2776923,-47.3002256,1600,0,0,47.2
A,Cajuru,Residencial Três Marias,-21.2796876,-47.2921866,1600,0,0,47.2
A,Cajuru,Residencial Alto do Cruzeiro,-21.2819155,-47.2974515,1600,0,0,47.2
A,Cajuru,Residencial Big Valley,-21.2554933,-47.3099278,1600,0,0,47.2
A,Cajuru,Vila Vieira,-21.2785027,-47.3085004,1600,0,0,47.2
A,Cajuru,Vila Rica,-21.2710293,-47.305282,1600,0,0,47.2
A,Cajuru,Jd. Santa Maria Goretti,-21.2739168,-47.3088196,1600,0,0,47.2
A,Cajuru,Jd. Santa Clara,-21.2747384,-47.3159921,1600,0,0,47.2
A,Cajuru,Santo Antônio,-21.2737737,-47.2993479,1600,0,0,47.2
A,Cajuru,Rua Dona Aurora,-21.2714028,-47.2988195,1600,0,0,47.2
A,Cajuru,Jd. Bela Vista,-21.2722601,-47.295976,1600,0,0,47.2
A,Cajuru,Parque San Domingos,-21.2703469,-47.2932317,1600,0,0,47.2
A,Cajuru,Residencial Quinta das Flores,-21.2766037,-47.2945525,1600,0,0,47.2
A,Campinas,Jardim Paulicéia,-22.9214274,-47.1043182,3200,7,2,44.8
A,Campinas,Chácara da Barra,-22.8860217,-47.0377564,3200,3,3,41.8
A,Campinas,Chácara Primavera,-22.8603492,-47.0499266,3200,3,3,41.8
A,Campinas,Botafogo,-22.900278,-47.070833,3200,3,3,41.8
